label,sentence
2,『ロード・オブ・ザ・リング』の過去を描く『ホビット』予告映像が公開
2,ぐっさんが中村昌也を吹っ飛ばし大暴れ！　4人がかりでも止められないほどの大乱闘
0,ダイヤに目がくらんで結婚するの？ 今どきの婚約指輪事情
2,世界はヒーローを待っている！ 『アベンジャーズ』が、『ハリポタ』の記録を抜き快進撃
1,賞品がもらえるコンテストも応募受付中！zigsow、「やってみよう！オーバークロック」がスタート
2,最強映画『アベンジャーズ』、“1日限定・数量限定”スペシャル前売券を発売
1,アプリを使って賢くショッピング♪　お買い得.netを徹底活用
0,人ごとだから笑える！？独女と母親との関係
2,人体模型と骨格標本の最強コンビ誕生、アジア一斉公開の注目映画主題歌にねごとが抜擢
2,驚愕の映像を目撃せよ！累計100万部突破の超人気コミック「ハカイジュウ」が遂に実写化
2,映画『コロンビアーナ』独占映像を公開、美しすぎる暗殺者が華麗にターゲットを仕留める
1,行間を読む　翻訳のされ方で大きく印象が変わる言葉の難しさ
1,面白い生放送がわかる新機能　ニコ生の「ルーキーランキング」と「Tweetまとめ」を試した
0,女同士の話が噛み合わない理由はしゃべり方にある!?
1,すげー、資料にはまだ髪がある！孫社長「記念すべき日になりました」
1,ゲーム感覚でアメリカの地理が学べる！全米アプリランキング教育部門で2位獲得の「Stack the States」【iPhoneでチャンスを掴め】
2,【週末映画まとめ読み】4本腕の怪物に扮したのは一体誰だ！？
2,AKB48大島優子のコメント付き『メリダとおそろしの森』のCMが解禁
1,本体なしでも育成とゲームが可能！ スマートペット育成記 （2）【デジ通】
0,気になる妊娠のこと「つわりって辛いですか？」
1,動物好きなアナタに！ iPhoneを動物図鑑にしてくれるアプリ【iPhoneでチャンスを掴め】
2,前作を凌ぐ勢い！　バットマンの最後の敵・ベインの最新ビジュアル公開
1,iPhoneで高度な画像編集が！シンプルながら多機能な画像編集アプリ【iPhoneでチャンスを掴め】
2,「ミッション:インポッシブル」の新作でトム・クルーズが孤立無援に！ 待望のストーリーが明らかに
0,「愛している」と言っていますか？
1,無料サービスのほうがむしろ使える！個人利用のメールサービスを見直してみよう【デジ通】
0,処世術はSMに学べ！
1,これが次世代スマートフォン！ドコモ「Xperia acro HD SO-03D」開封レポート
0,真夏でもブーツやレギンスの独女——暑くないの？
1,女子部必見！Peachyアプリが10万ダウンロードを突破
2,剛力彩芽、“愛情たっぷり”の手作りチョコケーキをプレゼント
0,【オトナ女子映画部】年上男の魅力とは？「恋の終わりの始め方」
1,テレビ録画もガラパゴス化 日本にしか無いテレビ録画機市場【デジ通】
0,独女を夢中にさせる人気少年マンガ
1,やっぱりiPad3に間に合わせる為？孫社長がSB銀座旗艦店を必死に宣伝
1,本日のGoogleロゴは吊り輪　Googleロゴがスポーツ関連画像に変化第二弾
2,黒木メイサ、新CM発表会をネット生中継＆新コラボPV解禁
1,七人の侍によって開発された新素材！　NECのLaVie Zで使われた新素材の開発秘話【デジ通】
0,独女通信が見た「独女たちの5年の軌跡」Vol.1 〜オリの中で自分磨きをする独女たち〜
0,女医が教えるオンナの体のウソホント vol.7「なぜそんなトコロで落ち着いちゃう!? 覚えておこう子宮外妊娠」presented by ゆるっとcafe
0,「長すぎた春」の後は展開が早い!?
1,スマホ初心者女子大生がドキドキ、パーソナルクラウド初体験
1,インテル社長の自作PCまとめ 吉田社長の個性的な自作機【デジ通】
1,21日は金環食を見よう！　ニコ生やUSTでも25年ぶりの金環食を配信予定
0,声から人生を変えてみる
0,言うに言えない！　突然Ｈを断ってしまった理由
0,【独女通信編集部】2011年記事まとめ　vol.2
1,駆け込み購入で「しまった」を挽回できる！古い液晶テレビを最新にする作戦
0,独女に聞く！ 新入社員はどうですか？
2,“新婚さんいらっしゃい”妻夫木聡と武井咲が純愛度診断
1,ついに発売日が決定！オリンパス、マイクロ一眼「OLYMPUS OM-D E-M5」の凄いところ
1,星空を好きな時間に自宅で見よう！都会の星 Mook（写真集）を限定販売
2,“衝撃の実話”ジェイソン・ステイサムが病院内でガチンコバトル
0,1枚で主食＋デザートに!?　宅配ピザ最前線「モッチリーノ」のお得なおいしさ
2,かわいいのは綾瀬はるかだけじゃない！　『映画 ひみつのアッコちゃん』の“こだわり”
0,【オトナ女子のリアルな悩み】仲の良い職場の後輩（男性）の結婚にモヤモヤ
1,ソニーのモノ造りの健在を体感できる！技術をぎゅーっと凝縮したソニーのDSC-WX100
2,「20代よりも30代の方が楽しい」広末涼子の“可愛さ”のヒミツ
0,独女通信が見た「独女たちの5年の軌跡」Vol.4 〜「でき婚」の増加で独女たちの関心はロマンより現実へ〜
1,CDケース大にSandyBridgeを搭載　ZOTACの新型コンパクトベアボーン
2,AKB秋元が勇ましい姿に、『ウルトラマンサーガ』ポスタービジュアルが公開
1,話題の最新スマホを活用する方法！iPhoneで使える意外と知らない技【知っ得！虎の巻】
1,自然とはなんと偉大なんだろう！孫社長″言葉不要の美しさ″
1,会社用スマホの安全を管理！ MobiConnect（モビ・コネクト）の試用企業を募集
0,なぜ入れる!?　否定派、肯定派割れるタトゥー
0,女が嫌いな女を、女が嫌いな理由を探る
2,美しき処刑人、「アンダーワールド」シリーズ第4弾の敵は“人類”
1,最強の情報リーダーアプリ登場！これでIT系ニュースの網羅は完璧
2,「米軍の国家機密がダダ漏れ」政治家から抗議殺到の動画が公開
2,第24回東京国際映画祭作品ガイド＜アジアの風部門＞
0,笑える？ 笑えない？ 独女の母のびっくり発言！
2,日本3Dメガネドレッサー賞で仰天発言「3Dメガネで安めぐみの体を見たい」
2,志村けん、全米で大ヒット中の映画で声優に初挑戦
1,いまどき1Gオーバーは当たり前！　Gバイト超えのファイルも扱える大容量ファイル転送サービスを使う【PC快適術】
2,日本一のミステリー作家・東野圭吾がブラックなコメディに挑戦
2,情熱と力強さを秘めたプリンセス「私の衣装はとても露出がありました」
0,女の疲れを癒す温泉事情
0,【オトナ女子映画部】“女”に生まれ、“母”になる『愛する人』
1,タスクバーに不要なアイコン通知は表示しない【知っ得・虎の巻】
2,“FBI行動分析課”に学べ！ 『クリミナル・マインド』流トラブルを生き抜くビジネス術
0,一人写真だっていいと思う！ 独女たちの年賀状
0,東京23区女ひとり風呂vol.07「目黒区・おもしろ病に冒されて」presented byゆるっとcafe
1,検索力をアップ！　IE9に好みのエンジンを追加する【知っ得！虎の巻】
2,鈴木亜美がイメージ一新、大人の色気たっぷりの大胆な“高級コールガール”に
2,「トゥース！」ならぬ「血ぃ〜吸ぃ〜！」、オードリーが映画『フライトナイト』をPR
1,Firefoxのブックマーク管理がタグでもっと便利になる【知っ得！虎の巻】
1,オリンピック期間中は毎日更新？　Googleロゴがスポーツ関連画像に変化！
0,「子どもじゃないってば！」と言いたくなる親の言動
1,目的地にピタリとジャンプするWordの機能【知っ得！虎の巻】
1,デジタルガジェット新製品は？　6月の大規模展示会複数開催で発表あるか？【デジ通】
2,大泉洋も飲んだ「探偵カクテル」でハードボイルドな世界を満喫
0,同世代の長谷川理恵の破局について思うこと
0,梅村ゆずの結婚どころじゃないんですっ！vol.3　Presented by ゆるっとcafe
1,周波数の単位に関係あり！Googleロゴが波のアニメの理由
0,「ギブ＆テイク」を求めるオンナはウザいのか？
2,本格的に仕事復帰、マリエが今一番会いたい人は“スギちゃん”
